Date	Time	Trainig/Test	Event ID	Title	Link	Abstract
24.01.2019	13:42:45	Training	7	"#RECALL Gold Medal flour recalled by General Mills over salmonella fears; five-pound bags affected"	https://twitter.com/tweet/status/1088431915743404032	"#RECALL Gold Medal flour recalled by General Mills over salmonella fears; five-pound bags affected https://t.co/qBQMxAisFR"
24.01.2019	16:22:49	Training	7	CHECK YOUR PANTRY: General Mills recalls some 5-pound bags of flour over salmonella fears	https://twitter.com/tweet/status/1088472197704941571	CHECK YOUR PANTRY: General Mills recalls some 5-pound bags of flour over salmonella fears https://t.co/GLUZnpHggc
24.01.2019	20:41:55	Training	7	General Mills has announced a voluntary recall of 5-lb. Bags of its Gold Medal brand unbleached flour due to possib…	https://twitter.com/tweet/status/1088537402396811264	General Mills has announced a voluntary recall of 5-lb. Bags of its Gold Medal brand unbleached flour due to possib… https://t.co/yEm5oVGENP
24.01.2019	15:29:48	Training	7	RT @PritzkerHageman: General Mills Recalls Gold Medal Flour for Possible Salmonella https://t.co/Ac3UMY48eZ	https://twitter.com/tweet/status/1088458856009588736	RT @PritzkerHageman: General Mills Recalls Gold Medal Flour for Possible Salmonella https://t.co/Ac3UMY48eZ https://t.co/tLURXUEWNn
24.01.2019	12:40:22	Training	7	RT @fox7austin: Salmonella fears prompt General Mills flour recall https://t.co/9Bm7ORfmcp	https://twitter.com/tweet/status/1088416250743660545	RT @fox7austin: Salmonella fears prompt General Mills flour recall https://t.co/9Bm7ORfmcp https://t.co/wuQsCfIuuy
24.01.2019	17:27:03	Training	7	General Mills Recalls Some 5-Pound Bags Of Flour Over Salmonella Fears:	https://twitter.com/tweet/status/1088488364159000577	General Mills Recalls Some 5-Pound Bags Of Flour Over Salmonella Fears: https://t.co/TCP7zjDy7u #GeneralMills
24.01.2019	07:53:18	Training	7	General Mills has issued a voluntary national recall of five-pound bags of its Gold Medal Unbleached Flour with a b…	https://twitter.com/tweet/status/1088343973985427456	General Mills has issued a voluntary national recall of five-pound bags of its Gold Medal Unbleached Flour with a b… https://t.co/MYT1bcXsVs
24.01.2019	13:15:11	Training	7	General Mills recalls some flour over salmonella concerns	http://omgili.com/ri/.wHSUbtEfZQjcGTfX8jFA8Z05aBhQLJhgYVWPtdPnRqaqgkvKJOgkRHahovXymK5RYcgyTyWXWHLcVA5YIeO_VDBKYIquLYeXctab95eDWt1d0w4oMDYOdukJoO5nT8sL6pNvgoJPipuBftnxenRyw6n4StOLn3N	"General Mills recalls some flour over salmonella concerns Thursday Jan 24, 2019 at 7:39 AM Jan 24, 2019 at 7:39 AM MINNEAPOLIS (AP) "" General Mills is voluntarily recalling some bags of its Gold Medal Unbleached Flour because of salmonella concerns. The 5-pound (2.26 kilograms) bags have a ""better if used by"" date of April 20, 2020 and the UPC code 000-16000-19610-0. Customers should discard the product. The company says it discovered salmonella during sampling of the product,"
24.01.2019	12:30:19	Training	7	RT @wsbtv: General Mills recalls 5-pound bags Gold Medal Unbleached Flour over salmonella fears https://t.co/9zHqP5dnnH	https://twitter.com/tweet/status/1088413780793585664	RT @wsbtv: General Mills recalls 5-pound bags Gold Medal Unbleached Flour over salmonella fears https://t.co/9zHqP5dnnH https://t.co/0ZDjB7…
24.01.2019	17:30:00	Training	7	General Mills Gold Medal Unbleached Flour recalled over salmonella fears.	https://twitter.com/tweet/status/1088489104600371201	General Mills Gold Medal Unbleached Flour recalled over salmonella fears. https://t.co/qClsiUR3U0
24.01.2019	05:00:00	Training	7	General Mills issues recall for unbleached flour due to potential Salmonella | WEAR	http://omgili.com/ri/Mx2PHH_4C23DztuiclQe5asA3i5ttQtOV3wEP67h6Is3wY97vwkJYwn758T4PjSO5kTWmDJFUvWmuCtTxuBdvMUGETmJsVEZF6WEOgefSJklBy518tf_UjQxD2Ed_ucshS0bn7HQVpcIw7L9CqGSlQ--	General Mills issues recall for unbleached flour due to potential Salmonella by DEVON MAHIEU, WPBN/WGTU General Mills has voluntary recalled their five-pound bags of Gold Medal Unbleached Flour due to a potential presence of Salmonella. (Photo Courtesy: General Mills) A A MINNEAPOLIS, Minn., (WPBN/WGTU) — General Mills has announced a voluntary national recall of their five-pound bags of Gold Medal Unbleached Flour. The recall is being issued for the potential presence of Salmonella,
24.01.2019	20:05:01	Training	7	Possible Salmonella Contamination Triggers Recall of General Mills Flour #SmartNews	https://twitter.com/tweet/status/1088528117314940928	Possible Salmonella Contamination Triggers Recall of General Mills Flour #SmartNews https://t.co/dRZBKzUOfi
24.01.2019	11:51:09	Training	7	General Mills recalls some 5-pound flour bags over salmonella fears	http://omgili.com/ri/.wHSUbtEfZTTHYJwGtS3C_n3Uuow4GkeOaSqAFRuh3KtX9wYiLelEr4CfBBFvMvsQmpIFWp.tOO9XE.m9LoG8BzO8E_Lr_7ZIL_QMVn117xEY5B4G5sZQ6u.TGjLiOHuh5JEw7qZw3Nnwf7XR7PrrA--	"General Mills recalls some flour bags SOURCE: General Mills General Mills recalls some 5-pound flour bags over salmonella fears Share 5:11 AM EST Jan 24, 2019 By Faith Karimi General Mills is recalling some 5pound bags of its Gold Medal unbleached flour over fears of salmonella contamination. ""This recall is being issued out of an abundance of care as General Mills has not received any direct consumer reports of confirmed illnesses related to this product,"" the company said in a statement."
24.01.2019	01:57:30	Training	7	RT @FOX8NOLA: General Mills recalls some Gold Medal flour due to salmonella concerns>>	https://twitter.com/tweet/status/1088254432603791360	RT @FOX8NOLA: General Mills recalls some Gold Medal flour due to salmonella concerns>>https://t.co/qL2lpbd94a
27.01.2019	05:27:57	Training	7	General Mills Recalls Gold Medal Flour Over Salmonella Risk	https://twitter.com/tweet/status/1089394558327234561	General Mills Recalls Gold Medal Flour Over Salmonella Risk https://t.co/FIWC3lbaRt
24.01.2019	10:12:46	Training	7	General Mills recalls Gold Medal Unbleached Flour over salmonella concerns	http://omgili.com/ri/.wHSUbtEfZQ97w7rZxz12tzJRR56HsYWe4xAnADVaC_iIsyqeEZZsVtHLAKD2bIqMxwJOX5ENfavkVqysxxiDo.vy3S_A6e1tCgWTDn9IjM8zfUPUReW6vLjGPSyTYWc	General Mills recalls Gold Medal Unbleached Flour over salmonella concerns SHARE: The recall is because of potential presence of Salmonella. SHARE KTRK Thursday, January 24, 2019 03:42AM General Mills is conducting a national recall of five-pound bags of Gold Medal Unbleached Flour with a better if used by date of April 20, 2020.The recall is being issued for the potential ...
27.01.2019	02:18:48	Training	7	RT @HHSGov: RECALL ALERT: General Mills has announced a voluntary national recall of five-pound bags of its Gold Medal Unbleached Flour wit…	https://twitter.com/tweet/status/1089346956076503040	RT @HHSGov: RECALL ALERT: General Mills has announced a voluntary national recall of five-pound bags of its Gold Medal Unbleached Flour wit…
24.01.2019	20:02:56	Training	7	"""General Mills Gold Medal Unbleached Flour recalled over salmonella fears"" https://t.co/UAqywHFghO via @NBCNews"	https://twitter.com/tweet/status/1088527590976094208	"""General Mills Gold Medal Unbleached Flour recalled over salmonella fears"" https://t.co/UAqywHFghO via @NBCNews https://t.co/xnsJgHVIpM"
25.01.2019	09:00:31	Training	7	General Mills recalls bags of Gold Medal flour over salmonella fears #healthnews	https://twitter.com/tweet/status/1088723275881037824	General Mills recalls bags of Gold Medal flour over salmonella fears #healthnews https://t.co/uaGeIKIKyX
24.01.2019	03:59:57	Training	7	General Mills recalls certain 5-Pound Bags of Flour over concerns about Salmonella Contamination.	https://twitter.com/tweet/status/1088285248243277824	General Mills recalls certain 5-Pound Bags of Flour over concerns about Salmonella Contamination. https://t.co/VegrkgimNH
24.01.2019	13:48:17	Training	7	General Mills recalls some 5-pound bags of #flour over #salmonella fears:	https://twitter.com/tweet/status/1088433308730621952	General Mills recalls some 5-pound bags of #flour over #salmonella fears: https://t.co/OBrCZ1iBfs
25.01.2019	06:05:16	Training	7	General Mills Has Recalled Gold Medal Flour Over Salmonella Concerns https://t.co/0sQJNKeA5d	https://twitter.com/tweet/status/1088679172971614213	General Mills Has Recalled Gold Medal Flour Over Salmonella Concerns https://t.co/0sQJNKeA5d https://t.co/qUkaIqhuy2
24.01.2019	01:08:06	Training	7	CHECK YOUR PANTRY! General Mills recalls some Gold Medal flour because of salmonella concerns. >>…	https://twitter.com/tweet/status/1088242000560713730	CHECK YOUR PANTRY! General Mills recalls some Gold Medal flour because of salmonella concerns. >>… https://t.co/BFUidYkyF6
24.01.2019	08:04:20	Training	7	General Mills recalls some 5-pound bags of flour over salmonella fears	http://omgili.com/ri/.wHSUbtEfZT_hpHTRlxXy7Is_xoVrpEpADWmC7jZSBDTOBqnvcfJ.MajPDJ9bwwuj.bIGIef.NeacLBIH5C5kQwQzezRLszXXD2FCkG9gIZ3lGX4ZJhlJV_pjRk3nY02uOTuILxfSv4bvHR8wR1jPw--	General Mills recalls some 5-pound bags of flour over salmonella fears CNN News January 24, 2019 General Mills is recalling some five-pound bags of its Gold Medal unbleached flour over fears of salmonella contamination. “This recall is being issued out of an abundance of care as General Mills has not received any direct consumer reports of confirmed illnesses related to this product,” the company said in a statement. The recall is for Gold Medal unbleached flour with a better-if-used-by date of 
27.01.2019	17:00:23	Training	7	RECALL ALERT! General Mills announced a recall of Gold Medal flour due to salmonella. https://t.co/ggbUyULxhB…	https://twitter.com/tweet/status/1089568814856052738	RECALL ALERT! General Mills announced a recall of Gold Medal flour due to salmonella. https://t.co/ggbUyULxhB… https://t.co/fZ1P38RYR2
24.01.2019	19:44:52	Training	7	RT @RIHEALTH: Food Recall: General Mills Recalling Unbleached Flour	https://twitter.com/tweet/status/1088523044484759553	RT @RIHEALTH: Food Recall: General Mills Recalling Unbleached Flour https://t.co/FomyetMKvg
24.01.2019	14:30:59	Training	7	General Mills recalls some flour over salmonella concerns	http://omgili.com/ri/.wHSUbtEfZRSwGm5NuIQCwkrDI20wpWMBi9.NtLr33lios7MaEC6dgpq6kE1KrjP_BQEpoFYmVWCwYc.FQ1zm..d420e3Uk9l_rv7WyuF9xeTwGqC7aWTnILZrgC9T1SIhCYTk.UJxruiFH4mLt_QA--	https://www.newstimes.com/news/medical/article/General-Mills-recalls-some-flour-over-salmonella-13557710.php General Mills recalls some flour over salmonella concerns Updated 7:41 am EST, Thursday, January 24, 2019 FILE - In this Feb. 23, 2018 file photo, the logo for General Mills appears above a trading post on the floor of the New York Stock Exchange. General Mills is voluntarily recalling some bags of its Gold Medal Unbleached Flour because of salmonella concerns. The 5-pound (2.
24.01.2019	19:44:59	Training	7	General Mills Recalls Some Bags of Flour Due to Salmonella Risk	https://twitter.com/tweet/status/1088523074314665985	General Mills Recalls Some Bags of Flour Due to Salmonella Risk https://t.co/fTwYpZQLZD
24.01.2019	14:50:08	Training	7	General Mills Gold Medal Flour Recalled Due To Salmonella Concern	https://newyork.cbslocal.com/2019/01/24/general-mills-gold-medal-flour-recalled-due-to-salmonella-concern/	MINNEAPOLIS (CBSNewYork/AP) — General Mills is voluntarily recalling some bags of its Gold Medal Unbleached Flour because of salmonella concerns. The 5-pound bags have a “better if used by” date of April 20, 2020, and the UPC code 000-16000-19610-0. Customers should discard the product. Look for the following information on the packaging: Gold Medal Unbleached All Purpose 5LB Flour Package UPC 000-16000-19610-0 Recalled Better if Used by Date 20APR2020KC The company says it discovered salmonella
24.01.2019	05:00:00	Training	7	General Mills recalls some 5-pound bags of flour over salmonella fears - KPAX.com	http://omgili.com/ri/.wHSUbtEfZSBmvYqKKhtw83eOSdCxyirA5Q9NRrgf8vBf_p8G6mMz.A8HkH4Lgqw6mANtjJKS_fXbpDFnX0p9Fpy9t9yQ0CZYb6eq9fk75jwqUXBnkxjzTU26tZXiFXVFhPU4LR6i.WHJIYG7I0YCQ--	General Mills recalls some 5-pound bags of flour over salmonella fears CNN News January 24, 2019 General Mills is recalling some five-pound bags of its Gold Medal unbleached flour over fears of salmonella contamination. “This recall is being issued out of an abundance of care as General Mills has not received any direct consumer reports of confirmed illnesses related to this product,” the company said in a statement. The recall is for Gold Medal unbleached flour with a better-if-used-by date of 
26.01.2019	15:22:02	Training	7	Gold Medal Flour Recalled on Salmonella Fears https://t.co/NEQt1iHa5l	https://twitter.com/tweet/status/1089181677199519744	Gold Medal Flour Recalled on Salmonella Fears https://t.co/NEQt1iHa5l https://t.co/ckkC70YI1H
25.01.2019	22:04:00	Training	7	General Mills recalling unbleached flour	http://omgili.com/ri/jHIAmI4hxg8xv6ha1KlQA1lXp8JNheyW9P73oIMKxqM9ZfbWNcmubOsZaiE9ZUgjfXY928Q5afeaSa8NnlCi.HcNPxtxx52P7hkxCT6s1fJTYpylqYgXwtF21QRpWdy4wGmWtEVvtzY-	"General Mills recalling unbleached flour 1/25/2019 General Mills recalling unbleached flour The Rhode Island Department of Health is advising consumers, through a press release, that General Mills is recalling 5-pound bags of its Gold Medal Unbleached Flour with a ""better if used by"" date of April 20, 2020. The recall is being issued because of the potential presence of salmonella, which was discovered during sampling of the 5-pound bag product. This voluntary recall includes the following code "
24.01.2019	13:05:20	Training	7	RT @WDBJ7: CHECK YOUR PANTRY: General Mills is recalling some five-pound bags of its Gold Medal unbleached flour over fears of salmonella c…	https://twitter.com/tweet/status/1088422578681757696	RT @WDBJ7: CHECK YOUR PANTRY: General Mills is recalling some five-pound bags of its Gold Medal unbleached flour over fears of salmonella c…
24.01.2019	15:05:16	Training	7	RT @WNEP: RECALL ALERT: General Mills is recalling some five-pound bags of its Gold Medal unbleached flour over fears of salmonella contami…	https://twitter.com/tweet/status/1088452679850840064	RT @WNEP: RECALL ALERT: General Mills is recalling some five-pound bags of its Gold Medal unbleached flour over fears of salmonella contami…
24.01.2019	18:34:06	Training	7	General Mills Is Recalling These Bags Of Flour Due To Salmonella Fears - Romper https://t.co/k8CUCiZbCG #coupon…	https://twitter.com/tweet/status/1088505238540046336	General Mills Is Recalling These Bags Of Flour Due To Salmonella Fears - Romper https://t.co/k8CUCiZbCG #coupon… https://t.co/rjpTow3QnI
24.01.2019	13:25:19	Training	7	RT @people: General Mills Recalls 5 Lb. Bags of Gold Medal Unbleached Flour Over Salmonella Fears	https://twitter.com/tweet/status/1088427555747758080	RT @people: General Mills Recalls 5 Lb. Bags of Gold Medal Unbleached Flour Over Salmonella Fears https://t.co/sWGTYqMeAH
24.01.2019	13:44:42	Training	7	????#General Mills Recalls 5 Lb. Bags of Gold Medal Unbleached Flour Over Salmonella Fears	https://twitter.com/tweet/status/1088432405227204608	????#General Mills Recalls 5 Lb. Bags of Gold Medal Unbleached Flour Over Salmonella Fears https://t.co/WjUA8I44zQ
24.01.2019	17:05:22	Training	7	RT @PHLBizKenneth: I knew carbs were dangerous. General Mills recalls unbleached flour after salmonella discovery	https://twitter.com/tweet/status/1088483056577626112	RT @PHLBizKenneth: I knew carbs were dangerous. General Mills recalls unbleached flour after salmonella discovery https://t.co/7DhGcc1Bod…
25.01.2019	12:48:02	Training	7	Not sure how you get salmonella in flour, but check your pantry! General Mills is recalling their flour.	https://twitter.com/tweet/status/1088780533016993792	Not sure how you get salmonella in flour, but check your pantry! General Mills is recalling their flour. https://t.co/T6iAq47DK5
24.01.2019	12:06:43	Training	7	"General Mills again recalls Gold Medal flour; Salmonella is the problem this time - #Recall"	https://twitter.com/tweet/status/1088407747622825984	"General Mills again recalls Gold Medal flour; Salmonella is the problem this time - #Recall https://t.co/ZfnCepAdT7"
25.01.2019	19:39:12	Training	7	General Mills recalls bags of Gold Medal flour over salmonella concerns	https://twitter.com/tweet/status/1088884005787893760	General Mills recalls bags of Gold Medal flour over salmonella concerns https://t.co/jfFW0u7bZr
